open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1709769600000,3818.58000000,3933.81000000,3735.00000000,3868.76000000,540780.67500000,1709773199999,2067607917.44370890,1636716.00000000,272250.41110000,1041269288.71933794,0
1709856000000,3868.76000000,3993.75000000,3820.00000000,3883.36000000,646399.25890000,1709859599999,2534209920.00556517,1657141.00000000,322673.29910000,1265164190.07271504,0
1709942400000,3883.37000000,3942.00000000,3870.01000000,3905.21000000,254839.13860000,1709945999999,995823688.31355298,819335.00000000,128650.61440000,502755116.16450298,0
1710028800000,3905.20000000,3964.67000000,3791.26000000,3878.47000000,356664.68000000,1710032399999,1393415653.98341990,1195480.00000000,170475.83890000,666139346.30435300,0
1710115200000,3878.47000000,4086.23000000,3722.95000000,4064.80000000,721554.51390000,1710118799999,2874119154.30335903,1894504.00000000,332359.66550000,1322703936.94677496,0
1710201600000,4064.80000000,4093.92000000,3828.98000000,3979.96000000,632787.39410000,1710205199999,2522475873.08181000,1878541.00000000,317065.07300000,1263946890.58018303,0
1710288000000,3979.97000000,4083.00000000,3932.23000000,4004.79000000,482305.77660000,1710291599999,1933909390.30212402,1536498.00000000,246106.07390000,986890622.14806199,0
1710374400000,4004.79000000,4010.98000000,3723.00000000,3881.70000000,648237.52450000,1710377999999,2520007951.69120026,1919963.00000000,314205.63220000,1221942698.65234590,0
1710460800000,3881.69000000,3934.02000000,3570.00000000,3742.19000000,947537.40710000,1710464399999,3513477459.32044888,2487337.00000000,465197.94890000,1725903963.68835688,0
1710547200000,3742.19000000,3781.12000000,3468.80000000,3523.09000000,548288.15690000,1710550799999,1999176881.31261492,1798939.00000000,262005.60190000,956602039.48655796,0
1710633600000,3523.09000000,3678.68000000,3412.00000000,3644.71000000,517790.99360000,1710637199999,1843487764.62131405,1721355.00000000,255961.30400000,911579392.35715795,0
1710720000000,3644.70000000,3645.02000000,3454.09000000,3520.46000000,570901.28510000,1710723599999,2029690613.72146201,1906387.00000000,273425.62550000,972198172.92853308,0
1710806400000,3520.47000000,3548.09000000,3150.88000000,3158.64000000,1049629.69360000,1710809999999,3474307712.27645588,2647385.00000000,486413.34360000,1610306786.63624406,0
1710892800000,3158.65000000,3535.24000000,3056.56000000,3516.53000000,1207322.82010000,1710896399999,3957251428.89904118,2987953.00000000,589456.89720000,1933803131.47831988,0
1710979200000,3516.53000000,3587.32000000,3412.00000000,3492.85000000,602755.20720000,1710982799999,2114084858.15653491,1791989.00000000,295366.00080000,1035991329.66087997,0
1711065600000,3492.84000000,3542.52000000,3250.00000000,3336.35000000,558848.88800000,1711069199999,1891771641.01900697,1747756.00000000,278223.99010000,942265836.84989095,0
1711152000000,3336.35000000,3435.48000000,3270.08000000,3329.53000000,323675.94480000,1711155599999,1089778379.60122895,1129683.00000000,154840.95290000,521336391.12800598,0
1711238400000,3329.53000000,3471.22000000,3298.76000000,3454.98000000,260824.14080000,1711241999999,879033073.03145397,1090982.00000000,131855.25550000,444714434.07356101,0
1711324800000,3454.99000000,3666.00000000,3420.12000000,3590.42000000,548577.69420000,1711328399999,1945377748.66026998,1610130.00000000,294233.11020000,1043376714.76068294,0
1711411200000,3590.43000000,3678.86000000,3542.62000000,3587.33000000,499013.83840000,1711414799999,1800812035.84622407,1373691.00000000,232584.36360000,838803442.55084503,0
1711497600000,3587.32000000,3665.84000000,3460.02000000,3501.19000000,443195.32970000,1711501199999,1576098628.30797601,1436593.00000000,215695.79830000,767206050.83583605,0
1711584000000,3501.20000000,3611.78000000,3465.00000000,3560.49000000,404654.03110000,1711587599999,1436630524.62304306,1158353.00000000,206071.37730000,731610238.59360194,0
1711670400000,3560.49000000,3584.37000000,3445.91000000,3509.74000000,323086.17900000,1711673999999,1138548291.15838695,951744.00000000,153989.35510000,543117114.81437504,0
1711756800000,3509.74000000,3565.81000000,3485.00000000,3505.64000000,216025.26340000,1711760399999,759625521.45189202,750249.00000000,113298.41580000,398420911.34965003,0
1711843200000,3505.65000000,3655.32000000,3505.09000000,3645.29000000,243464.98770000,1711846799999,878141654.34598196,722927.00000000,128657.58320000,463986951.49486601,0
1711929600000,3645.29000000,3645.95000000,3413.71000000,3503.80000000,408854.12250000,1711933199999,1437691729.03231406,1115133.00000000,195398.26160000,687310223.77546704,0
1712016000000,3503.80000000,3505.60000000,3212.00000000,3278.96000000,623264.64760000,1712019599999,2068004456.06282282,1581408.00000000,301656.62520000,1000777383.27724898,0
1712102400000,3278.96000000,3367.40000000,3202.79000000,3310.83000000,410484.19330000,1712105999999,1358993604.79861498,1113644.00000000,203085.14790000,672512688.07080698,0
1712188800000,3310.83000000,3443.93000000,3250.92000000,3327.40000000,356338.57160000,1712192399999,1187792289.21437097,965695.00000000,172474.35660000,575142238.42727005,0
1712275200000,3327.39000000,3350.00000000,3210.00000000,3317.85000000,344556.79830000,1712278799999,1132252495.88912392,854139.00000000,170435.77660000,560317623.71712601,0
1712361600000,3317.85000000,3398.42000000,3306.68000000,3351.59000000,183312.21250000,1712365199999,612681489.14895403,549985.00000000,88419.09800000,295511518.81945199,0
1712448000000,3351.59000000,3459.94000000,3344.08000000,3454.20000000,210459.07520000,1712451599999,715174110.57383502,748530.00000000,105736.65480000,359423500.72974002,0
1712534400000,3454.20000000,3730.71000000,3406.36000000,3694.61000000,496841.35320000,1712537999999,1787240600.80865693,1333378.00000000,278914.02330000,1002520506.69926298,0
1712620800000,3694.61000000,3727.34000000,3450.46000000,3506.39000000,457592.25200000,1712624399999,1643610851.75092006,1046479.00000000,220547.08930000,791949096.35967696,0
1712707200000,3506.40000000,3562.95000000,3411.82000000,3545.64000000,389404.90550000,1712710799999,1361401195.43178511,915957.00000000,192647.04400000,673705538.77826905,0
1712793600000,3545.64000000,3618.30000000,3474.52000000,3502.52000000,338139.55340000,1712797199999,1197654094.44620705,890107.00000000,165840.84360000,587427817.31228900,0
1712880000000,3502.52000000,3552.40000000,3100.00000000,3237.43000000,697327.11740000,1712883599999,2328197177.42049503,1423600.00000000,330495.31490000,1105188365.98685789,0
1712966400000,3237.42000000,3301.90000000,2852.00000000,3007.01000000,994971.23540000,1712969999999,3066250202.83582592,2037632.00000000,462824.48330000,1424811475.09485006,0
1713052800000,3007.01000000,3174.23000000,2906.73000000,3155.11000000,737580.46660000,1713056399999,2244354713.13561583,1680666.00000000,371070.36530000,1128957864.66517210,0
1713139200000,3155.11000000,3277.85000000,3023.19000000,3101.99000000,605430.88630000,1713142799999,1911310147.23066306,1540774.00000000,291924.74400000,921674901.56819201,0
1713225600000,3102.00000000,3128.01000000,2986.00000000,3084.22000000,526113.85500000,1713229199999,1610290812.17309499,1461779.00000000,253281.27950000,775556508.63804197,0
1713312000000,3084.21000000,3123.75000000,2914.47000000,2985.41000000,491897.56610000,1713315599999,1483253378.35815787,1348404.00000000,251660.72620000,759106689.98242104,0
1713398400000,2985.41000000,3094.40000000,2950.98000000,3064.40000000,389060.71330000,1713401999999,1177977125.35813904,1168254.00000000,205229.85030000,621538711.14050198,0
1713484800000,3064.40000000,3128.89000000,2865.18000000,3056.46000000,607850.40190000,1713488399999,1843119282.76954889,1465901.00000000,307900.17740000,934301492.39758897,0
1713571200000,3056.45000000,3171.88000000,3018.75000000,3155.79000000,242577.63710000,1713574799999,749727918.39625800,812118.00000000,124363.79080000,384439163.55444700,0
1713657600000,3155.79000000,3197.18000000,3116.49000000,3147.67000000,219970.50720000,1713661199999,694988777.19102407,767260.00000000,112675.88850000,356074084.71209300,0
1713744000000,3147.66000000,3235.00000000,3129.15000000,3200.20000000,290879.95690000,1713747599999,928957385.38022995,993579.00000000,154288.59180000,492830847.64483601,0
1713830400000,3200.19000000,3263.61000000,3152.00000000,3219.46000000,253914.22630000,1713833999999,813798516.32038605,844893.00000000,130572.45640000,418614329.14076602,0
1713916800000,3219.46000000,3293.56000000,3104.90000000,3140.80000000,393314.34140000,1713920399999,1261617674.78529501,1130370.00000000,194455.12720000,623756637.15722203,0
1714003200000,3140.79000000,3191.64000000,3072.20000000,3155.80000000,352288.55020000,1714006799999,1104939534.27499700,861077.00000000,181392.80070000,568945918.81937706,0
1714089600000,3155.81000000,3167.70000000,3102.00000000,3131.30000000,252522.65500000,1714093199999,792255507.86255801,628635.00000000,127753.63760000,400872715.70927399,0
1714176000000,3131.30000000,3285.00000000,3066.74000000,3255.56000000,323811.19190000,1714179599999,1027413859.24945700,734026.00000000,174549.39360000,553988783.95665503,0
1714262400000,3255.55000000,3357.40000000,3250.45000000,3263.45000000,304766.00900000,1714265999999,1006628332.29004502,753239.00000000,157192.41940000,519222579.01955402,0
1714348800000,3263.44000000,3286.95000000,3115.13000000,3216.73000000,421831.29120000,1714352399999,1345237182.55342913,943719.00000000,211216.56130000,673542868.96057105,0
1714435200000,3216.74000000,3250.95000000,2921.00000000,3014.05000000,561717.48660000,1714438799999,1710124473.49570298,1292873.00000000,267662.56490000,814867898.87844896,0
1714521600000,3014.04000000,3023.24000000,2817.00000000,2972.46000000,624963.77730000,1714525199999,1827523436.86029291,1365039.00000000,303494.86740000,887304179.09161997,0
1714608000000,2972.46000000,3016.72000000,2893.26000000,2986.19000000,365939.71910000,1714611599999,1084862887.84794307,880167.00000000,200507.61300000,594224560.68736506,0
1714694400000,2986.19000000,3126.99000000,2958.32000000,3102.61000000,355825.83910000,1714697999999,1081409861.15412307,859542.00000000,186728.46230000,567590125.82831097,0
1714780800000,3102.61000000,3168.00000000,3092.85000000,3117.23000000,196263.94880000,1714784399999,613297368.10061800,575026.00000000,100770.98200000,314978702.10546601,0
1714867200000,3117.24000000,3171.93000000,3072.99000000,3136.41000000,218760.26620000,1714870799999,684143592.81457901,600693.00000000,115269.44800000,360512833.29317302,0
1714953600000,3136.40000000,3221.40000000,3046.35000000,3062.60000000,355135.30270000,1714957199999,1111315631.57641411,873200.00000000,172864.43340000,541369437.88073599,0
1715040000000,3062.59000000,3129.85000000,2998.00000000,3005.69000000,298796.68290000,1715043599999,917252045.68820298,815246.00000000,139762.85080000,429359938.30876499,0
1715126400000,3005.69000000,3038.15000000,2936.48000000,2974.21000000,266934.81250000,1715129999999,800460076.63566697,830635.00000000,133303.12380000,399808582.39447701,0
1715212800000,2974.20000000,3059.00000000,2950.77000000,3036.23000000,238561.74620000,1715216399999,715090822.07620502,686147.00000000,122805.92150000,368133010.88995099,0
1715299200000,3036.24000000,3053.89000000,2878.03000000,2909.99000000,327855.87580000,1715302799999,972264869.49205005,891040.00000000,154417.06720000,458374734.95848203,0
1715385600000,2909.98000000,2945.67000000,2886.46000000,2912.45000000,138163.10870000,1715389199999,402989065.56622899,466357.00000000,68667.22240000,200322136.66970101,0
1715472000000,2912.45000000,2955.20000000,2901.17000000,2929.29000000,107670.63230000,1715475599999,315212004.62252903,367990.00000000,49118.15230000,143794831.49423000,0
1715558400000,2929.30000000,2996.40000000,2864.76000000,2950.99000000,368664.76480000,1715561999999,1083553488.62321210,925017.00000000,186525.36870000,548782383.79362798,0
1715644800000,2950.99000000,2960.60000000,2862.00000000,2881.93000000,269675.30370000,1715648399999,783471918.25466597,617845.00000000,132978.23300000,386314503.84703398,0
1715731200000,2881.93000000,3041.36000000,2863.75000000,3032.55000000,350254.31880000,1715734799999,1036063008.59966004,760817.00000000,175148.41910000,518053714.89865804,0
1715817600000,3032.55000000,3041.24000000,2922.80000000,2944.70000000,293874.15130000,1715821199999,876706595.65802693,575271.00000000,140171.47960000,418208240.56744599,0
1715904000000,2944.70000000,3120.00000000,2933.06000000,3092.01000000,357724.77310000,1715907599999,1088374622.99119306,754274.00000000,180386.21600000,548948430.85819197,0
1715990400000,3092.00000000,3146.98000000,3083.61000000,3122.94000000,199976.54560000,1715993999999,622730956.33774805,527531.00000000,96341.44610000,300062897.67242903,0
1716076800000,3122.94000000,3136.64000000,3053.38000000,3071.19000000,166145.01020000,1716080399999,513790068.69182998,470419.00000000,74505.58370000,230359925.23298100,0
1716163200000,3071.20000000,3694.00000000,3047.67000000,3661.78000000,847107.88280000,1716166799999,2853349713.67270088,2226153.00000000,442408.94180000,1490710929.53451800,0
1716249600000,3661.79000000,3841.54000000,3624.28000000,3789.60000000,952437.26940000,1716253199999,3557244460.36325788,2204702.00000000,471779.51800000,1762078355.60011005,0
1716336000000,3789.59000000,3813.69000000,3653.15000000,3737.73000000,574938.30990000,1716339599999,2151256432.12025976,1339940.00000000,284002.59130000,1062768583.89508998,0
1716422400000,3737.72000000,3949.29000000,3498.00000000,3783.61000000,1127866.07600000,1716425999999,4283549690.44118118,2682768.00000000,564546.16610000,2145257882.16087914,0
1716508800000,3783.60000000,3829.61000000,3626.10000000,3728.28000000,479418.43180000,1716512399999,1782983862.21296692,1159074.00000000,244045.01040000,907694433.15898097,0
1716595200000,3728.28000000,3779.43000000,3709.03000000,3749.26000000,158711.89920000,1716598799999,594438275.80513704,503711.00000000,81761.11570000,306215084.30222702,0
1716681600000,3749.25000000,3884.20000000,3731.17000000,3826.47000000,292208.29370000,1716685199999,1115661431.00739694,697286.00000000,145205.44390000,554271417.29049897,0
1716768000000,3826.47000000,3977.00000000,3823.37000000,3894.22000000,363717.64730000,1716771599999,1424169372.46594596,971964.00000000,183721.86760000,719417955.98062897,0
1716854400000,3894.21000000,3931.09000000,3773.90000000,3844.69000000,416249.83440000,1716857999999,1605074794.24835396,941338.00000000,206643.35590000,796958340.18731999,0
1716940800000,3844.69000000,3888.55000000,3742.59000000,3767.43000000,334759.63480000,1716944399999,1274087642.07224298,883401.00000000,170583.44410000,649078378.82904601,0
1717027200000,3767.44000000,3825.35000000,3702.58000000,3747.91000000,277034.28940000,1717030799999,1042146006.39131999,765716.00000000,135950.14980000,511516684.88129401,0
1717113600000,3747.90000000,3849.94000000,3723.75000000,3762.29000000,273406.76600000,1717117199999,1032174005.21667600,680329.00000000,136551.98330000,515577099.53857899,0
1717200000000,3762.29000000,3833.30000000,3752.67000000,3815.82000000,132687.20060000,1717203599999,503500622.83785599,399377.00000000,70367.60980000,267068560.05088300,0
1717286400000,3815.82000000,3838.59000000,3752.62000000,3780.91000000,210295.44070000,1717289999999,798100737.66375697,579563.00000000,105997.65180000,402268605.70398098,0
1717372800000,3780.92000000,3849.99000000,3758.43000000,3767.06000000,248848.70200000,1717376399999,946239636.29637098,648868.00000000,125597.95440000,477669466.68620104,0
1717459200000,3767.07000000,3831.65000000,3730.00000000,3810.23000000,232063.74680000,1717462799999,878533930.59988999,568514.00000000,120842.24990000,457585643.87419897,0
1717545600000,3810.23000000,3887.47000000,3777.33000000,3865.99000000,273738.60350000,1717549199999,1046373693.42242897,645836.00000000,143786.33270000,549824316.32802498,0
1717632000000,3866.00000000,3878.60000000,3760.00000000,3813.46000000,237504.19050000,1717635599999,910751773.18159199,525050.00000000,116926.45290000,448449925.76810700,0
1717718400000,3813.47000000,3841.39000000,3600.00000000,3678.32000000,362223.35940000,1717721999999,1352307567.23834896,894006.00000000,163680.68050000,611499294.84940505,0
1717804800000,3678.31000000,3709.50000000,3660.08000000,3681.57000000,140550.83940000,1717808399999,518118534.03992200,364485.00000000,65014.43920000,239672339.12588400,0
1717891200000,3681.58000000,3721.52000000,3666.36000000,3706.40000000,103451.10200000,1717894799999,381854484.95565999,287960.00000000,48702.62220000,179769963.17597401,0
1717977600000,3706.40000000,3713.67000000,3642.74000000,3667.85000000,156363.18460000,1717981199999,575211243.30526996,391165.00000000,74799.52590000,275223031.29794300,0
1718064000000,3667.85000000,3673.00000000,3432.00000000,3497.33000000,439568.59780000,1718067599999,1552225947.17115498,1036229.00000000,207637.60210000,733338576.38692999,0
1718150400000,3497.33000000,3659.01000000,3462.07000000,3560.12000000,387043.77400000,1718153999999,1384558593.85822010,850527.00000000,187121.79170000,669515053.84192502,0
1718236800000,3560.13000000,3561.65000000,3428.00000000,3469.40000000,300230.82990000,1718240399999,1048214494.75108004,696369.00000000,147994.44390000,516749769.17987502,0
1718323200000,3469.40000000,3532.61000000,3362.26000000,3481.80000000,322316.42140000,1718326799999,1116570671.84894490,746613.00000000,159447.81450000,552550731.44663596,0
1718409600000,3481.80000000,3594.39000000,3473.10000000,3568.74000000,246649.58940000,1718413199999,873576137.27908003,500773.00000000,122544.60260000,433959818.41832799,0
1718496000000,3568.75000000,3653.79000000,3541.05000000,3624.41000000,149839.98200000,1718499599999,537492821.64342797,417858.00000000,77834.89670000,279215755.24814802,0
1718582400000,3624.41000000,3638.37000000,3463.39000000,3511.46000000,337805.64020000,1718585999999,1196162530.91905308,774085.00000000,166343.20520000,588834718.23454595,0
1718668800000,3511.47000000,3517.20000000,3355.00000000,3483.42000000,449913.30140000,1718672399999,1541798882.41169500,1062807.00000000,217161.58870000,744297791.43354201,0
1718755200000,3483.42000000,3590.01000000,3465.65000000,3560.51000000,321500.00270000,1718758799999,1138419054.65292692,712501.00000000,162762.02380000,576256549.35841501,0
1718841600000,3560.51000000,3625.96000000,3486.00000000,3513.08000000,329117.84530000,1718845199999,1170597741.25786901,743896.00000000,161277.79050000,573660167.60342097,0
1718928000000,3513.08000000,3547.55000000,3446.82000000,3518.50000000,342155.10200000,1718931599999,1197095546.23396301,746361.00000000,176183.03800000,616476628.14976096,0
1719014400000,3518.50000000,3521.19000000,3475.09000000,3495.75000000,115774.61570000,1719017999999,405045499.42158198,315684.00000000,57671.84140000,201786538.36821800,0
1719100800000,3495.76000000,3521.45000000,3406.38000000,3420.91000000,133411.43040000,1719104399999,463204539.05644000,338679.00000000,67467.46860000,234264816.82869500,0
1719187200000,3420.91000000,3435.76000000,3240.00000000,3352.73000000,543370.42290000,1719190799999,1807046957.96521902,1222789.00000000,262600.40520000,873824151.92476296,0
1719273600000,3352.74000000,3430.88000000,3336.76000000,3394.91000000,240036.22360000,1719277199999,812730026.84420002,654302.00000000,122936.19590000,416346006.72290599,0
1719360000000,3394.91000000,3426.75000000,3325.01000000,3371.44000000,206949.34180000,1719363599999,699375819.27612805,518727.00000000,108326.93730000,366024176.14348900,0
1719446400000,3371.77000000,3477.00000000,3361.74000000,3450.44000000,201041.66090000,1719449999999,687897292.14541399,530697.00000000,108386.89200000,370765787.90538400,0
1719532800000,3450.44000000,3487.70000000,3365.22000000,3380.15000000,221634.34350000,1719536399999,760116781.02950799,934561.00000000,117864.76710000,404433441.06101602,0
1719619200000,3380.15000000,3408.32000000,3371.86000000,3378.80000000,88329.76510000,1719622799999,299468173.24571800,365755.00000000,47423.39680000,160794628.30853200,0
1719705600000,3378.80000000,3460.00000000,3352.66000000,3438.16000000,141221.61850000,1719709199999,480491273.12148201,557070.00000000,80177.99650000,272838936.07012397,0
1719792000000,3438.16000000,3524.94000000,3423.78000000,3442.20000000,224273.21220000,1719795599999,780112100.20822299,854102.00000000,121044.94000000,421096637.78815502,0
1719878400000,3442.20000000,3464.12000000,3402.00000000,3421.35000000,137932.70140000,1719881999999,473853655.52232200,623720.00000000,68282.75840000,234617896.70346099,0
1719964800000,3421.35000000,3432.10000000,3251.00000000,3295.48000000,310408.45100000,1719968399999,1031040642.94824493,1378502.00000000,143212.67230000,475477399.86673599,0
1720051200000,3295.49000000,3313.45000000,3050.34000000,3059.70000000,450402.56920000,1720054799999,1425360058.27939892,1898898.00000000,202136.36830000,639814934.74680603,0
1720137600000,3059.70000000,3110.00000000,2810.00000000,2981.78000000,886994.37530000,1720141199999,2602693094.46338415,2967124.00000000,404744.53170000,1188081864.61789989,0
1720224000000,2981.79000000,3081.78000000,2955.06000000,3066.83000000,214487.97130000,1720227599999,646245038.47514498,1055462.00000000,112962.82100000,340494854.01142699,0
1720310400000,3066.83000000,3073.08000000,2922.24000000,2931.00000000,179892.76120000,1720313999999,538755029.45987904,878707.00000000,86519.91150000,258997896.83998600,0
1720396800000,2930.99000000,3097.06000000,2822.80000000,3019.01000000,500445.01050000,1720400399999,1484924133.82865405,2222940.00000000,246399.41830000,731702626.90189302,0
1720483200000,3019.01000000,3115.20000000,3004.00000000,3066.65000000,280358.14240000,1720486799999,859567747.66392696,1377129.00000000,148692.14930000,455973139.54195899,0
1720569600000,3066.65000000,3151.51000000,3024.00000000,3101.05000000,270827.08440000,1720573199999,839730659.37295198,1296218.00000000,134603.87130000,417474584.80457598,0
1720656000000,3101.06000000,3217.24000000,3054.76000000,3099.57000000,289229.32000000,1720659599999,907129989.22209597,1413031.00000000,148734.73680000,466509910.14770001,0
1720742400000,3099.57000000,3157.89000000,3045.58000000,3133.88000000,185745.18250000,1720745999999,575599522.85066307,1094915.00000000,95406.12530000,295730714.46365601,0
1720828800000,3133.89000000,3201.80000000,3113.37000000,3175.93000000,119302.47690000,1720832399999,376336968.78329301,591291.00000000,60506.12940000,190893440.61093801,0
1720915200000,3175.93000000,3268.72000000,3163.67000000,3245.08000000,165430.77160000,1720918799999,530204017.16941100,792858.00000000,83179.81420000,266820311.32188600,0
1721001600000,3245.20000000,3493.63000000,3233.22000000,3483.39000000,314296.84520000,1721005199999,1058747637.28826594,1617276.00000000,161760.18580000,544978505.52276802,0
1721088000000,3483.20000000,3498.59000000,3346.55000000,3444.13000000,376128.78690000,1721091599999,1291412549.93776608,1636557.00000000,193947.88230000,665961239.71115506,0
1721174400000,3444.14000000,3517.00000000,3376.00000000,3387.05000000,297812.51620000,1721177999999,1029558208.63679397,1285615.00000000,168234.51870000,581998341.75033700,0
1721260800000,3387.05000000,3489.98000000,3367.20000000,3426.50000000,241950.34570000,1721264399999,829503482.76701200,1165443.00000000,128938.74410000,442179155.87365699,0
1721347200000,3426.49000000,3540.27000000,3377.00000000,3503.53000000,299511.64220000,1721350799999,1034724329.31929600,1262244.00000000,158469.64460000,547637460.46681499,0
1721433600000,3503.53000000,3539.65000000,3480.00000000,3517.50000000,147510.81650000,1721437199999,516504071.76519901,667108.00000000,69139.34330000,242092830.77752998,0
1721520000000,3517.50000000,3547.00000000,3411.40000000,3535.92000000,218890.96560000,1721523599999,764360242.60117400,961322.00000000,103673.58990000,362208133.51128900,0
1721606400000,3535.93000000,3562.82000000,3422.34000000,3439.60000000,207859.50430000,1721609999999,724117324.16912198,1069762.00000000,96899.91880000,337741204.49651998,0
1721692800000,3439.61000000,3541.00000000,3389.00000000,3482.51000000,500568.78110000,1721696399999,1737977523.02278590,1617621.00000000,270658.33240000,940075969.46685696,0
1721779200000,3482.51000000,3487.82000000,3300.00000000,3335.81000000,275479.05060000,1721782799999,940244066.49779701,980283.00000000,135067.10600000,461180607.88713700,0
1721865600000,3335.82000000,3342.50000000,3087.53000000,3175.48000000,494282.63980000,1721869199999,1570457188.18384004,2011527.00000000,239121.06120000,759567456.51364493,0
1721952000000,3175.47000000,3286.36000000,3171.00000000,3274.61000000,260237.46410000,1721955599999,844064770.72481799,1169246.00000000,128738.67200000,417477416.18929899,0
1722038400000,3274.60000000,3327.59000000,3191.01000000,3249.01000000,231991.90370000,1722041999999,757931406.54581499,1076809.00000000,118058.31710000,385871810.97083598,0
1722124800000,3249.00000000,3284.30000000,3198.11000000,3270.16000000,103529.83290000,1722128399999,336422802.72238302,682428.00000000,52499.47910000,170673348.40827399,0
1722211200000,3270.16000000,3396.77000000,3258.00000000,3317.66000000,318471.50550000,1722214799999,1061016180.07809794,1484898.00000000,159686.57070000,532117930.52570200,0
1722297600000,3317.66000000,3366.40000000,3233.18000000,3279.21000000,197277.16410000,1722301199999,652703227.79650700,1183239.00000000,91006.58420000,301189857.21781701,0
1722384000000,3279.20000000,3350.00000000,3213.75000000,3232.74000000,233711.33520000,1722387599999,769347274.94598794,1337992.00000000,112910.42490000,371910899.51371902,0
1722470400000,3232.74000000,3242.57000000,3080.02000000,3203.40000000,323285.61050000,1722473999999,1020921619.45247900,1835455.00000000,151515.29100000,478652865.10178798,0
1722556800000,3203.40000000,3218.60000000,2967.00000000,2989.61000000,385704.03950000,1722560399999,1185594927.51484299,2104725.00000000,177842.92770000,547327363.22897601,0
1722643200000,2989.61000000,3018.02000000,2859.00000000,2903.64000000,344595.31570000,1722646799999,1013020792.75208294,1798017.00000000,151541.68820000,445649429.32525003,0
1722729600000,2903.65000000,2935.46000000,2630.00000000,2688.92000000,512064.26120000,1722733199999,1426784556.44274306,2184760.00000000,235563.98230000,656402849.74097502,0
1722816000000,2688.91000000,2697.44000000,2111.00000000,2419.59000000,2670604.10030000,1722819599999,6243689817.19261837,7064159.00000000,1281460.79170000,2994688528.68390608,0
1722902400000,2419.76000000,2556.23000000,2414.19000000,2461.33000000,642283.80380000,1722905999999,1601879002.76912308,2870150.00000000,323805.05300000,808046548.67942798,0
1722988800000,2461.33000000,2551.32000000,2309.04000000,2342.80000000,630115.42280000,1722992399999,1537271441.49575901,2370148.00000000,307617.06650000,750975466.25287998,0
1723075200000,2342.79000000,2724.10000000,2320.40000000,2682.50000000,586502.87540000,1723078799999,1474101815.46942401,2112663.00000000,299400.95030000,752709539.42640603,0
1723161600000,2682.50000000,2707.98000000,2552.61000000,2598.78000000,406739.96110000,1723165199999,1069628608.09830499,1710060.00000000,195440.29410000,514507073.99430501,0
1723248000000,2598.79000000,2644.70000000,2576.49000000,2609.92000000,171012.36190000,1723251599999,446695039.69273400,758863.00000000,87017.10450000,227278356.48899999,0
1723334400000,2609.92000000,2720.00000000,2540.00000000,2555.38000000,297098.91450000,1723337999999,780682452.75452006,1217650.00000000,143129.64650000,376123937.07866102,0
1723420800000,2555.38000000,2750.00000000,2510.05000000,2722.30000000,483414.25060000,1723424399999,1275788778.66051793,1915621.00000000,252099.21840000,665331112.59673798,0
1723507200000,2722.30000000,2738.40000000,2611.37000000,2702.44000000,325668.69640000,1723510799999,872886595.98851800,1547949.00000000,165417.05460000,443554807.91132301,0
1723593600000,2702.44000000,2780.00000000,2632.20000000,2661.45000000,338808.71410000,1723597199999,914805683.89824402,1503315.00000000,167827.71990000,453631446.39239699,0
1723680000000,2661.45000000,2675.60000000,2515.71000000,2569.89000000,356546.80590000,1723683599999,927491377.06139803,1761529.00000000,172089.68210000,447789574.12869096,0
1723766400000,2569.90000000,2630.97000000,2550.04000000,2592.73000000,270684.13730000,1723769999999,702631292.53493094,1602311.00000000,127687.39840000,331506251.81562001,0
1723852800000,2592.72000000,2629.69000000,2587.50000000,2614.51000000,89348.67600000,1723856399999,232787181.52592400,543278.00000000,47334.20420000,123329370.60796800,0
1723939200000,2614.51000000,2689.16000000,2594.53000000,2612.15000000,174074.05850000,1723942799999,459975824.15432298,836384.00000000,92214.98720000,243669152.91462401,0
1724025600000,2612.15000000,2648.08000000,2563.58000000,2636.36000000,224867.13360000,1724029199999,585578272.44348204,1156033.00000000,112686.52750000,293606287.96500200,0
1724112000000,2636.36000000,2695.00000000,2555.00000000,2572.82000000,281315.87510000,1724115599999,738361057.60213399,1303349.00000000,139599.91330000,366762747.97612900,0
1724198400000,2572.81000000,2663.74000000,2536.22000000,2630.71000000,245286.62180000,1724201999999,638338169.86214399,1420421.00000000,121889.98370000,317338706.90672797,0
1724284800000,2630.71000000,2644.69000000,2584.20000000,2622.88000000,199063.11960000,1724288399999,521285357.08642298,1064195.00000000,98645.80600000,258303739.53123701,0
1724371200000,2622.89000000,2799.13000000,2621.40000000,2762.48000000,401786.44470000,1724374799999,1082989033.02354693,1747686.00000000,210295.50730000,567121017.13849103,0
1724457600000,2762.49000000,2820.00000000,2731.26000000,2768.00000000,263542.94410000,1724461199999,730370481.13812196,1133872.00000000,130086.44910000,360650474.07165402,0
1724544000000,2768.01000000,2792.28000000,2733.21000000,2746.13000000,154527.23520000,1724547599999,426733399.32663602,1047985.00000000,75993.74900000,209910294.01518700,0
1724630400000,2746.12000000,2762.00000000,2666.66000000,2680.49000000,211708.12470000,1724633999999,575695656.47717893,1453833.00000000,102718.22470000,279333306.99040103,0
