1714176000000,63770.00000000,63923.41000000,62391.24000000,63461.98000000,20933.06052000,1714179599999,1320337707.78711581,912422.00000000,9903.95325000,624733409.21128786,0
1714262400000,63461.98000000,64370.00000000,62781.00000000,63118.62000000,16949.20005000,1714265999999,1078450016.47322965,790652.00000000,7941.33811000,505261267.56950521,0
1714348800000,63118.62000000,64228.35000000,61765.53000000,63866.00000000,28150.22947000,1714352399999,1765038324.68372130,1152296.00000000,13986.59437000,877053322.30799675,0
1714435200000,63866.00000000,64734.00000000,59191.60000000,60672.00000000,54947.65535000,1714438799999,3372142467.43225241,1985671.00000000,26385.41614000,1620421850.57869911,0
1714521600000,60672.01000000,60841.63000000,56552.82000000,58364.97000000,81166.46823000,1714525199999,4705572361.74020004,2401089.00000000,38203.57377000,2213404278.59001017,0
1714608000000,58364.97000000,59625.00000000,56911.84000000,59060.61000000,47583.81961000,1714611599999,2778840305.05057859,1572898.00000000,23240.75370000,1356148775.88673663,0
1714694400000,59060.60000000,63333.00000000,58811.32000000,62882.01000000,43628.40143000,1714697999999,2658193708.34790421,1558661.00000000,22145.44334000,1349687455.59576082,0
1714780800000,62882.01000000,64540.00000000,62541.03000000,63892.04000000,24368.69282000,1714784399999,1547468697.87657952,1113509.00000000,12671.20599000,804768764.30625010,0
1714867200000,63892.03000000,64646.00000000,62822.17000000,64012.00000000,18526.75029000,1714870799999,1182572239.53061795,992921.00000000,8954.93439000,571783428.23947072,0
1714953600000,64012.00000000,65500.00000000,62700.00000000,63165.19000000,34674.91949000,1714957199999,2218131198.46613264,1392557.00000000,17179.56031000,1099303474.28052163,0
1715040000000,63165.18000000,64422.41000000,62261.00000000,62312.08000000,25598.79472000,1715043599999,1624531631.59237671,1272898.00000000,12502.38281000,793575994.21410251,0
1715126400000,62312.07000000,63020.22000000,60888.00000000,61193.03000000,26121.19004000,1715129999999,1623561041.12551880,1415152.00000000,12669.58179000,787749415.54808140,0
1715212800000,61193.03000000,63429.03000000,60630.00000000,63074.01000000,30660.80610000,1715216399999,1895849912.77347517,1381957.00000000,15120.01471000,935341755.67823541,0
1715299200000,63074.00000000,63469.13000000,60187.12000000,60799.99000000,36529.34025000,1715302799999,2255550468.41385221,1500643.00000000,18066.83174000,1116494638.28048921,0
1715385600000,60799.99000000,61515.00000000,60487.09000000,60825.99000000,13374.56936000,1715389199999,814928013.45732880,753281.00000000,6223.09555000,379263096.21513301,0
1715472000000,60825.99000000,61888.00000000,60610.00000000,61483.99000000,12753.13236000,1715475599999,781041632.46238351,727113.00000000,6416.91108000,393132351.88839251,0
1715558400000,61484.00000000,63450.00000000,60749.21000000,62940.08000000,32733.41839000,1715561999999,2041896626.61081433,1371433.00000000,16717.90863000,1043060982.35746002,0
1715644800000,62940.09000000,63118.36000000,61142.77000000,61577.49000000,29088.72041000,1715648399999,1800171876.16766548,1127939.00000000,13815.81443000,855088066.21248806,0
1715731200000,61577.49000000,66444.16000000,61319.47000000,66206.50000000,43559.74719000,1715734799999,2794259631.89104652,1729454.00000000,21797.84094000,1398781701.44138861,0
1715817600000,66206.51000000,66752.01000000,64602.77000000,65235.21000000,31106.36710000,1715821199999,2045507646.82938480,1269793.00000000,15645.11263000,1028962305.10438395,0
1715904000000,65235.21000000,67451.20000000,65106.38000000,67024.00000000,26292.23409000,1715907599999,1745971822.34474540,1117254.00000000,13301.09525000,883129353.16334283,0
1715990400000,67024.00000000,67400.01000000,66600.00000000,66915.20000000,14441.25774000,1715993999999,967145944.68353164,734067.00000000,6911.13424000,462859253.58791077,0
