time,BTCUSDT_Open,ETHUSDT_Open,SOLUSDT_Open,DOGEUSDT_Open,ADAUSDT_Open,BNBUSDT_Open,LINKUSDT_Open,TRXUSDT_Open,XRPUSDT_Open,USDCUSDT_Open
2024-08-13,59346.64,2722.3,146.29,0.10791,0.3389,518.3,10.55,0.1266,0.5683,0.9998
2024-08-14,60587.16,2702.44,146.65,0.10637,0.34,524.2,10.58,0.1287,0.577,0.9996
2024-08-15,58683.39,2661.45,143.7,0.1024,0.3353,523.4,10.39,0.1303,0.5687,0.9998
2024-08-16,57541.05,2569.9,142.58,0.10021,0.3249,519.2,10.17,0.1301,0.5608,0.9998
2024-08-17,58874.59,2592.72,139.04,0.10034,0.3301,519.7,10.13,0.1341,0.5637,0.9996
2024-08-18,59491.99,2614.51,141.92,0.10275,0.3374,541.7,10.16,0.1349,0.5664,0.9998
2024-08-19,58427.35,2612.15,142.42,0.10005,0.3342,531.3,10.09,0.1351,0.5631,0.9999
2024-08-20,59438.5,2636.36,144.28,0.10132,0.3367,558.5,10.19,0.1432,0.5984,0.9996
2024-08-21,59013.8,2572.81,142.27,0.10289,0.3434,569.4,10.24,0.1613,0.5937,0.9999
2024-08-22,61156.03,2630.71,142.78,0.10615,0.3689,570.2,11.21,0.1538,0.6,0.9997
2024-08-23,60375.83,2622.89,143.23,0.10526,0.3763,583.0,11.48,0.1554,0.5977,0.9998
2024-08-24,64037.24,2762.49,153.27,0.11292,0.3912,591.7,12.06,0.1582,0.6109,0.9992
2024-08-25,64157.02,2768.01,160.67,0.11258,0.3935,580.5,12.34,0.1588,0.6126,0.9995
2024-08-26,64219.99,2746.12,158.92,0.1096,0.3849,573.9,12.1,0.1663,0.6,0.9995
2024-08-27,62834.0,2680.49,157.12,0.1052,0.3661,548.3,11.83,0.1617,0.5873,0.9997
2024-08-28,59415.0,2457.33,146.78,0.0989,0.3503,533.3,11.15,0.158,0.5667,0.9997
2024-08-29,59034.9,2528.33,143.96,0.09965,0.3502,537.0,11.17,0.1582,0.5692,0.9997
2024-08-30,59359.0,2527.6,140.01,0.10037,0.3577,536.4,10.94,0.1599,0.5618,0.9997
2024-08-31,59123.99,2525.99,137.99,0.10177,0.3469,535.2,11.12,0.1599,0.5667,1.0001
2024-09-01,58974.0,2513.0,135.35,0.10128,0.3451,532.9,11.02,0.1576,0.5662,1.0
2024-09-02,57301.77,2425.71,128.5,0.09508,0.331,512.3,10.37,0.1556,0.5471,0.9999
2024-09-03,59132.12,2538.0,134.95,0.09912,0.3362,526.4,10.77,0.1542,0.5677,1.0
2024-09-04,57487.74,2425.28,127.54,0.09678,0.3184,518.8,10.32,0.1504,0.5572,1.0002
2024-09-05,57970.9,2450.71,133.64,0.09799,0.3231,507.6,10.33,0.15,0.5579,1.0001
2024-09-06,56180.0,2368.81,129.4,0.09842,0.3251,502.4,10.03,0.1499,0.5445,1.0002
2024-09-07,53962.97,2225.24,125.05,0.09255,0.3148,487.3,9.58,0.1478,0.5211,1.0003
2024-09-08,54160.86,2273.58,127.72,0.0954,0.3253,493.6,10.03,0.1516,0.5249,1.0001
2024-09-09,54869.95,2297.3,130.15,0.09616,0.339,503.2,10.35,0.1532,0.5295,1.0
2024-09-10,57042.01,2359.51,135.07,0.10375,0.3434,518.7,10.54,0.1546,0.5395,0.9997
2024-09-11,57635.99,2388.52,135.64,0.10279,0.3431,517.0,10.58,0.153,0.5407,1.0
2024-09-12,57338.0,2340.54,132.43,0.10132,0.3532,530.2,10.39,0.1533,0.5347,0.9998
2024-09-13,58132.31,2361.75,136.06,0.10269,0.3563,544.6,10.79,0.1519,0.5625,0.9999
2024-09-14,60497.99,2439.19,139.02,0.10695,0.3606,556.4,11.45,0.149,0.5727,0.9993
2024-09-15,59993.02,2417.8,137.15,0.1054,0.354,553.4,11.3,0.1475,0.5956,0.9997
2024-09-16,59132.0,2316.09,131.38,0.1028,0.3386,553.4,10.81,0.1489,0.5706,0.9998
2024-09-17,58213.99,2295.67,131.47,0.09965,0.3302,533.7,10.54,0.1489,0.5865,1.0
2024-09-18,60313.99,2341.79,131.54,0.10111,0.3337,546.2,10.63,0.15,0.5838,0.9998
2024-09-19,61759.98,2374.74,134.34,0.10384,0.3442,559.5,10.9,0.1496,0.5852,0.9999
2024-09-20,62948.0,2465.21,142.88,0.10498,0.351,566.9,11.21,0.1515,0.5868,0.9997
2024-09-21,63201.05,2561.4,146.67,0.10555,0.3522,569.1,11.44,0.152,0.5851,0.9999
2024-09-22,63348.97,2612.4,149.42,0.10994,0.3584,588.7,11.5,0.1519,0.5977,0.9998
2024-09-23,63578.76,2580.99,144.64,0.10632,0.3516,588.7,11.12,0.1518,0.5871,0.9999
2024-09-24,63339.99,2646.98,144.79,0.10807,0.3636,604.5,11.4,0.1524,0.5848,1.0
2024-09-25,64262.7,2653.2,152.74,0.10977,0.3878,605.8,12.15,0.1513,0.5912,0.9999
2024-09-26,63152.01,2580.09,147.97,0.10851,0.3809,587.5,12.11,0.15,0.5831,1.0002
2024-09-27,65173.99,2632.25,155.54,0.11817,0.4015,596.3,12.56,0.1532,0.5905,0.9998
2024-09-28,65769.95,2694.43,157.63,0.12352,0.4017,606.9,12.66,0.1552,0.5889,0.9998
2024-09-29,65858.0,2675.21,156.75,0.12807,0.4006,601.1,12.95,0.155,0.6139,0.9998
2024-09-30,65602.01,2657.62,158.47,0.12438,0.3976,595.6,12.47,0.1565,0.6412,0.9997
2024-10-01,63327.6,2602.24,152.51,0.11421,0.3733,567.4,11.85,0.1559,0.6114,1.0001
2024-10-02,60804.92,2447.78,145.12,0.10686,0.352,547.2,11.01,0.1536,0.5968,1.0001
2024-10-03,60649.27,2364.09,140.18,0.10462,0.3432,542.5,10.65,0.1545,0.5383,1.0002
2024-10-04,60752.72,2349.8,136.81,0.10506,0.3452,544.8,10.66,0.1576,0.5218,1.0001
2024-10-05,62086.0,2414.41,143.24,0.10924,0.3517,555.3,11.08,0.1565,0.534,0.9999
2024-10-06,62058.01,2414.66,142.59,0.10941,0.351,563.0,11.27,0.1535,0.5294,1.0
2024-10-07,62819.91,2440.02,146.47,0.11159,0.3574,570.4,11.28,0.1543,0.5336,1.0
2024-10-08,62224.01,2422.7,143.97,0.10841,0.3512,564.4,11.16,0.1558,0.5287,1.0002
2024-10-09,62160.5,2440.88,143.5,0.10709,0.3447,580.8,10.83,0.16,0.531,1.0005
2024-10-10,60636.01,2370.47,139.33,0.10795,0.3395,570.8,10.54,0.1605,0.5245,1.0007
2024-10-11,60326.4,2386.49,139.04,0.10603,0.3396,563.8,10.55,0.1589,0.5305,1.0008
2024-10-12,62539.99,2439.49,145.52,0.11077,0.3517,573.7,10.9,0.1597,0.5387,1.0002
2024-10-13,63206.23,2476.4,146.39,0.11138,0.3532,576.6,11.0,0.1626,0.5393,1.0002
2024-10-14,62870.02,2468.92,147.74,0.1114,0.3485,572.3,10.75,0.1626,0.5321,1.0002
2024-10-15,66084.0,2629.79,157.59,0.11669,0.3644,589.0,11.29,0.1605,0.5484,1.0001
2024-10-16,67074.14,2607.41,154.76,0.11748,0.3592,594.6,11.45,0.1587,0.5417,1.0
2024-10-17,67620.0,2611.1,154.28,0.12574,0.3522,601.0,11.25,0.16,0.5481,1.0001
2024-10-18,67421.78,2605.79,150.5,0.12967,0.3432,592.9,11.03,0.1593,0.5441,1.0002
2024-10-19,68427.99,2642.17,154.93,0.13718,0.3507,599.3,11.48,0.1585,0.5465,1.0
2024-10-20,68377.99,2648.2,159.79,0.14408,0.3513,597.8,11.42,0.1567,0.544,1.0
2024-10-21,69032.0,2746.91,167.4,0.14214,0.3649,605.9,11.98,0.1568,0.5482,1.0002
2024-10-22,67377.5,2666.71,166.16,0.14364,0.3609,598.8,11.7,0.1583,0.5449,1.0003
2024-10-23,67426.01,2622.81,167.6,0.1397,0.3645,593.8,11.98,0.1603,0.5338,1.0004
2024-10-24,66668.65,2524.6,170.86,0.13998,0.3497,584.9,11.32,0.1603,0.5259,1.0009
2024-10-25,68198.27,2535.82,177.19,0.14189,0.3465,594.5,11.62,0.1647,0.532,1.0005
2024-10-26,66698.32,2440.63,164.91,0.13161,0.326,575.3,11.14,0.1625,0.5022,1.0018
2024-10-27,67092.76,2482.51,170.87,0.13747,0.3338,583.4,11.01,0.1651,0.5135,1.0012
2024-10-28,68021.69,2507.8,176.63,0.14427,0.3398,589.3,10.99,0.1641,0.5168,1.0011
2024-10-29,69962.21,2567.49,178.28,0.16145,0.3438,601.1,11.19,0.1642,0.5195,1.0005
2024-10-30,72736.41,2638.8,179.43,0.17586,0.3562,606.3,11.8,0.1662,0.5285,1.0001
2024-10-31,72344.75,2659.19,174.87,0.16828,0.3551,595.5,12.4,0.1693,0.5229,1.0002
2024-11-01,70292.01,2518.61,168.69,0.16164,0.3417,576.5,11.41,0.1684,0.5096,1.0014
2024-11-02,69496.0,2511.49,166.11,0.15917,0.3575,573.1,11.24,0.1673,0.513,1.0004
2024-11-03,69374.74,2494.23,166.16,0.15955,0.3482,568.6,11.19,0.1662,0.5103,1.0003
2024-11-04,68775.99,2457.73,162.52,0.15139,0.334,557.7,10.75,0.1651,0.503,1.0003
2024-11-05,67850.01,2398.21,157.95,0.15822,0.3263,552.51,10.25,0.1629,0.5035,1.0005
2024-11-06,69372.01,2422.6,166.63,0.16999,0.3336,563.21,10.84,0.1601,0.514,1.0
2024-11-07,75571.99,2721.88,186.59,0.19646,0.3631,592.22,12.17,0.1625,0.5418,0.999
2024-11-08,75857.89,2895.47,196.36,0.19325,0.4066,598.27,12.59,0.1601,0.5556,0.9992
2024-11-09,76509.78,2961.75,199.86,0.20197,0.4447,597.82,13.69,0.161,0.5537,0.9992
2024-11-10,76677.46,3126.2,199.89,0.21891,0.4968,624.67,13.78,0.1621,0.5592,0.9995
2024-11-11,80370.01,3183.2,210.07,0.27781,0.5903,627.34,14.26,0.164,0.5885,0.9992
2024-11-12,88648.0,3371.59,222.12,0.35135,0.6131,659.63,14.91,0.1677,0.6208,0.9986
2024-11-13,87952.0,3243.79,211.63,0.37995,0.5709,625.42,13.95,0.1874,0.7042,0.999
2024-11-14,90375.21,3187.16,215.14,0.39899,0.5783,620.68,13.49,0.177,0.6897,0.9987
2024-11-15,87325.59,3058.81,209.57,0.36258,0.579,622.3,13.0,0.1764,0.7736,1.0
2024-11-16,91032.08,3090.01,218.44,0.3815,0.7071,619.37,13.84,0.1912,0.8921,0.9997
2024-11-17,90587.98,3132.88,215.72,0.36421,0.7416,622.69,14.53,0.2001,1.1208,0.9995
2024-11-18,89855.98,3075.99,237.47,0.36704,0.7026,618.93,13.79,0.1993,1.0545,0.9998
2024-11-19,90464.07,3207.81,239.79,0.37113,0.7324,618.93,15.27,0.2021,1.1138,0.9994
2024-11-20,92310.8,3107.45,237.64,0.39067,0.7386,615.49,14.62,0.1994,1.1004,0.9987
2024-11-21,94286.56,3069.97,235.48,0.37778,0.8003,605.39,14.24,0.1948,1.1042,0.9992
2024-11-22,98317.12,3355.88,256.38,0.38664,0.8219,621.86,14.89,0.1985,1.2471,0.9989
2024-11-23,98892.0,3327.78,256.9,0.41277,1.0175,633.0,16.57,0.2048,1.4726,0.9988
2024-11-24,97672.4,3393.91,254.9,0.43016,1.0659,650.42,17.39,0.2121,1.4686,0.999
2024-11-25,97900.05,3361.21,252.74,0.43026,1.0228,659.65,17.91,0.2086,1.4334,0.9989
2024-11-26,93010.01,3414.49,234.18,0.39263,0.9435,636.16,17.34,0.1959,1.4142,1.0001
2024-11-27,91965.16,3324.74,230.69,0.38705,0.9602,613.5,17.34,0.1944,1.3984,1.0004
2024-11-28,95863.11,3653.27,241.96,0.40093,1.0114,644.15,18.66,0.2011,1.4696,0.9989
2024-11-29,95643.99,3578.8,237.58,0.4016,1.0321,653.84,17.94,0.2032,1.542,0.9998
2024-11-30,97460.0,3592.22,243.33,0.42635,1.0754,654.67,18.25,0.2045,1.8005,0.9996
2024-12-01,96407.99,3703.59,237.6,0.4216,1.079,653.44,19.0,0.2049,1.9514,0.9995
2024-12-02,97185.17,3707.61,236.79,0.44045,1.1497,656.0,18.91,0.2072,2.2937,0.9993
2024-12-03,95840.61,3643.43,225.73,0.42457,1.2022,647.83,25.22,0.2209,2.7244,0.9996
2024-12-04,95849.69,3614.51,233.92,0.40632,1.1915,734.64,24.1,0.4332,2.5103,0.9992
2024-12-05,98587.32,3837.8,229.15,0.43274,1.1871,739.54,24.07,0.3305,2.3574,0.9984
2024-12-06,96945.63,3785.21,235.84,0.42683,1.1599,717.1,23.15,0.3223,2.2445,0.9988
2024-12-07,99740.84,3998.87,236.87,0.43468,1.2278,730.22,25.88,0.3255,2.4257,0.9983
2024-12-08,99831.99,3996.22,238.14,0.45283,1.2103,749.71,24.79,0.3188,2.6099,0.999
2024-12-09,101109.6,4004.15,237.02,0.46635,1.1936,742.0,26.09,0.3183,2.6013,0.9992
2024-12-10,97276.48,3712.0,216.62,0.41403,1.0035,689.2,22.24,0.2629,2.2124,0.9995
2024-12-11,96593.0,3628.24,213.6,0.39391,1.0215,676.8,22.11,0.2694,2.3708,0.9993
2024-12-12,101125.0,3831.82,227.29,0.41402,1.0869,711.2,24.06,0.2821,2.3942,0.9992
2024-12-13,100004.29,3881.6,226.95,0.40611,1.1231,705.77,29.14,0.2968,2.3385,0.9998
2024-12-14,101424.24,3906.8,224.79,0.40901,1.1213,725.73,28.99,0.2907,2.4218,0.9998
2024-12-15,101420.0,3870.3,219.94,0.39827,1.0609,715.8,29.13,0.2823,2.4006,1.0002
2024-12-16,104463.99,3959.09,224.26,0.40659,1.0995,718.87,29.25,0.2856,2.447,1.0003
2024-12-17,106058.65,3986.24,216.19,0.40195,1.0775,720.58,28.74,0.2967,2.4842,0.9997
2024-12-18,106133.74,3893.01,223.16,0.39415,1.0523,717.7,27.86,0.2797,2.5672,0.9999
2024-12-19,100204.01,3626.8,206.53,0.35825,0.9682,686.39,24.85,0.258,2.3102,1.0004
2024-12-20,97461.86,3417.01,193.82,0.31431,0.8806,665.61,22.81,0.2513,2.2391,1.0008
2024-12-21,97805.44,3472.2,194.48,0.31792,0.95,678.6,23.4,0.2486,2.2793,1.0004
2024-12-22,97292.0,3338.92,181.46,0.32042,0.9053,663.5,22.14,0.2448,2.2379,1.0006
2024-12-23,95186.28,3281.83,180.53,0.31263,0.8835,649.77,22.08,0.2443,2.2032,1.001
2024-12-24,94881.47,3422.53,190.12,0.32497,0.9265,694.16,24.55,0.2526,2.2616,1.0012
2024-12-25,98663.58,3493.17,197.09,0.3371,0.9357,696.89,25.43,0.2564,2.3238,1.0007
2024-12-26,99429.61,3497.0,197.45,0.33434,0.9176,702.71,24.44,0.258,2.2973,1.0008
2024-12-27,95791.6,3335.04,188.46,0.31274,0.8611,689.4,22.68,0.2538,2.1559,1.0011
2024-12-28,94299.03,3333.51,184.22,0.31187,0.8771,691.86,21.56,0.2593,2.1467,1.0015
2024-12-29,95300.0,3404.01,195.5,0.32439,0.8895,722.13,21.99,0.2584,2.1843,1.0018
2024-12-30,93738.19,3356.48,189.94,0.31435,0.859,694.71,20.96,0.2578,2.0941,1.0018
2024-12-31,92792.05,3361.83,191.37,0.31396,0.8616,705.35,20.57,0.2535,2.0587,1.0019
2025-01-01,93576.0,3337.78,189.31,0.316,0.845,702.31,20.02,0.2547,2.0836,1.002
2025-01-02,94591.78,3360.39,194.28,0.32513,0.9222,707.84,21.73,0.256,2.3329,1.0021
2025-01-03,96984.79,3455.68,208.3,0.33894,0.9612,706.24,22.07,0.2652,2.4024,1.001
2025-01-04,98174.17,3609.0,218.0,0.37989,1.0894,714.87,23.48,0.2702,2.4546,1.0005
2025-01-05,98220.51,3656.88,216.67,0.39482,1.0707,713.41,23.6,0.2696,2.4201,1.0002
2025-01-06,98363.61,3636.0,213.41,0.38231,1.0911,709.29,23.58,0.2627,2.3993,1.0001
2025-01-07,102235.6,3687.44,218.22,0.38782,1.0934,729.42,23.83,0.2684,2.42,0.9995
2025-01-08,96954.6,3381.31,202.17,0.348,0.9893,698.0,21.39,0.2527,2.2712,1.0001
2025-01-09,95060.61,3327.29,197.48,0.3423,0.9467,696.03,20.44,0.2505,2.373,1.0003
2025-01-10,92552.49,3219.2,184.96,0.32099,0.9045,685.47,19.64,0.2401,2.2722,1.0
2025-01-11,94726.1,3267.05,187.69,0.33388,0.9303,693.21,20.25,0.2445,2.3414,1.0001
2025-01-12,94599.99,3282.83,188.09,0.3412,0.9955,696.71,20.21,0.241,2.5764,1.0003
2025-01-13,94545.07,3267.3,188.5,0.33591,0.9676,693.35,19.85,0.2336,2.5045,1.0004
2025-01-14,94536.11,3137.51,182.86,0.33808,0.9444,688.64,19.36,0.2228,2.5232,1.0003
2025-01-15,96560.85,3225.63,187.57,0.35591,0.9972,698.89,20.33,0.2209,2.6673,1.0003
2025-01-16,100497.35,3451.51,205.86,0.38537,1.0755,714.59,22.1,0.238,3.143,0.9998
2025-01-17,99987.3,3308.04,211.15,0.37649,1.0893,708.1,23.03,0.2371,3.245,1.0001
2025-01-18,104077.47,3473.64,219.52,0.41525,1.1331,721.76,25.1,0.2488,3.2923,0.9997
2025-01-19,104556.23,3307.71,261.97,0.39641,1.1044,709.52,24.12,0.2423,3.2697,1.0012
2025-01-20,101331.57,3215.2,252.4,0.35839,0.993,683.2,24.34,0.2286,2.9586,1.0014
2025-01-21,102260.0,3283.99,242.18,0.35456,1.0095,682.51,25.08,0.2383,3.1053,1.0011
2025-01-22,106143.82,3327.55,250.33,0.37178,1.0059,692.21,26.67,0.2448,3.1739,0.9999
2025-01-23,103706.66,3242.61,257.37,0.36291,0.9827,695.52,25.29,0.2536,3.1802,1.0005
2025-01-24,103910.35,3338.22,253.12,0.35207,0.9867,689.73,25.66,0.2527,3.1194,0.9998
2025-01-25,104870.51,3310.1,253.36,0.35086,0.9712,680.45,25.17,0.2544,3.1008,1.0
2025-01-26,104746.86,3318.76,256.4,0.35351,0.9766,686.4,24.93,0.2533,3.1079,1.0002
2025-01-27,102620.01,3232.61,240.49,0.33604,0.953,667.36,24.88,0.2463,3.0222,1.0003
2025-01-28,102082.83,3182.44,234.9,0.33398,0.9346,679.75,24.22,0.2464,3.0552,1.0002
2025-01-29,101335.52,3077.72,227.06,0.31872,0.9168,661.28,22.62,0.2399,3.0572,1.0005
2025-01-30,103733.25,3113.9,228.16,0.32405,0.9398,667.97,23.66,0.2402,3.0683,1.0
2025-01-31,104722.94,3247.38,238.3,0.33154,0.9595,677.53,24.46,0.252,3.1276,0.9999
2025-02-01,102429.56,3300.99,231.77,0.3289,0.9428,677.48,25.16,0.2538,3.0361,1.0003
2025-02-02,100635.66,3117.54,213.03,0.30793,0.8947,652.94,22.98,0.2443,2.8779,1.0002
2025-02-03,97700.59,2869.68,203.52,0.26809,0.8051,617.8,20.47,0.2255,2.5801,1.0003
2025-02-04,101328.51,2879.89,216.27,0.28484,0.8121,617.21,21.64,0.2288,2.7,0.9989
2025-02-05,97763.14,2731.19,206.64,0.26346,0.744,572.69,19.98,0.2245,2.5275,0.9998
2025-02-06,96612.44,2788.25,196.12,0.25617,0.7325,569.55,19.19,0.2225,2.381,1.0
2025-02-07,96554.35,2686.63,189.53,0.24788,0.7052,571.71,18.59,0.2317,2.3251,1.0
2025-02-08,96506.8,2622.11,192.0,0.24652,0.7072,577.7,18.39,0.23,2.3969,0.9998
2025-02-09,96444.75,2632.46,199.32,0.25287,0.7006,612.39,18.44,0.2314,2.419,0.9998
2025-02-10,96462.75,2627.18,200.47,0.2489,0.6815,615.81,18.26,0.2322,2.3928,0.9998
2025-02-11,97430.82,2661.19,200.47,0.25541,0.7121,618.65,18.8,0.2463,2.4238,0.9998
2025-02-12,95778.21,2602.59,197.95,0.25305,0.7782,642.12,18.65,0.2411,2.413,1.0001
2025-02-13,97870.0,2738.27,196.78,0.26419,0.7998,696.92,19.2,0.2434,2.4734,0.9999
2025-02-14,96608.13,2675.87,194.24,0.26245,0.8107,664.73,18.56,0.2342,2.56,0.9999
2025-02-15,97500.47,2725.95,199.4,0.2718,0.7997,659.72,19.39,0.2315,2.7384,0.9998
2025-02-16,97569.67,2693.04,194.47,0.27174,0.7811,662.21,19.0,0.2375,2.7619,0.9997
2025-02-17,96118.12,2661.41,188.26,0.26555,0.7714,673.1,18.7,0.2424,2.7283,0.9998
2025-02-18,95780.01,2744.05,177.53,0.25819,0.8089,667.52,19.12,0.2388,2.6599,1.0
2025-02-19,95671.74,2672.0,169.32,0.25137,0.7542,648.19,17.88,0.2392,2.5629,1.0005
2025-02-20,96644.37,2715.51,168.94,0.2548,0.7737,653.38,17.98,0.2424,2.7378,1.0
2025-02-21,98305.01,2738.04,176.0,0.25473,0.8036,656.36,18.28,0.2464,2.6878,0.9997
2025-02-22,96181.99,2663.0,168.94,0.23966,0.7622,647.47,17.43,0.2379,2.5722,1.0004
2025-02-23,96551.01,2763.23,172.07,0.24657,0.7733,668.57,17.76,0.2392,2.574,1.0
2025-02-24,96258.0,2819.7,167.94,0.24285,0.7698,658.41,17.62,0.246,2.5763,0.9999
2025-02-25,91552.88,2513.52,141.81,0.21044,0.6816,614.19,15.26,0.24,2.2784,1.0001
2025-02-26,88680.39,2495.69,144.33,0.21158,0.6832,623.49,15.31,0.2308,2.3222,1.0012
2025-02-27,84250.09,2336.38,135.33,0.20355,0.6475,611.57,15.26,0.2273,2.1983,1.0014
2025-02-28,84708.57,2307.72,137.68,0.20688,0.6451,605.41,15.11,0.2286,2.1985,1.0008
2025-03-01,84349.95,2237.59,148.18,0.20184,0.6328,588.07,14.81,0.2333,2.1454,1.0004
2025-03-02,86064.54,2217.4,143.66,0.20673,0.6593,607.94,14.75,0.2341,2.1917,1.0004
2025-03-03,94269.99,2518.12,178.72,0.2393,1.1349,623.94,17.42,0.2441,2.9395,0.9999
2025-03-04,86221.16,2149.02,142.16,0.19914,0.8577,576.09,14.46,0.2312,2.3873,1.0006
2025-03-05,87281.98,2171.5,144.8,0.19905,0.9409,584.01,14.87,0.2426,2.4542,1.0002
2025-03-06,90606.0,2241.59,146.27,0.20471,0.9741,598.25,16.43,0.2437,2.4998,1.0001
2025-03-07,89931.88,2202.21,143.3,0.20152,0.9065,596.49,17.06,0.2401,2.6,1.0
2025-03-08,86801.74,2141.6,139.39,0.19843,0.818,594.77,15.95,0.2436,2.3855,1.0003
2025-03-09,86222.46,2203.57,137.01,0.19234,0.8052,593.1,15.27,0.2439,2.3262,1.0002
2025-03-10,80734.48,2020.43,126.52,0.1681,0.7216,554.65,13.81,0.2322,2.1388,1.0002
2025-03-11,78595.86,1865.11,118.32,0.15409,0.6711,531.49,12.66,0.2291,2.0216,1.0005
2025-03-12,82932.99,1923.42,125.35,0.16453,0.724,551.61,13.14,0.2243,2.171,1.0001
2025-03-13,83680.12,1908.2,126.61,0.17244,0.736,569.87,13.49,0.2229,2.2395,1.0002
2025-03-14,81115.78,1864.59,123.36,0.16523,0.703,579.8,13.04,0.2253,2.2526,1.0003
2025-03-15,83983.19,1911.64,133.53,0.17194,0.7372,587.76,13.66,0.2224,2.3564,0.9999
2025-03-16,84338.44,1937.18,135.86,0.17593,0.7468,619.82,14.02,0.2215,2.3911,0.9999
2025-03-17,82574.52,1887.01,126.13,0.16818,0.7049,602.21,13.38,0.2119,2.2938,1.0
2025-03-18,84010.02,1926.3,128.01,0.17333,0.7175,631.68,14.03,0.2207,2.3381,1.0001
2025-03-19,82715.03,1931.54,125.33,0.16803,0.7017,627.81,13.92,0.2371,2.2851,1.0002
2025-03-20,86845.93,2056.05,135.33,0.178,0.7436,618.71,15.03,0.2309,2.5469,0.9997
2025-03-21,84223.38,1983.79,127.6,0.16948,0.7179,630.47,14.22,0.2339,2.436,1.0005
2025-03-22,84088.79,1965.74,128.47,0.16727,0.705,635.16,13.96,0.2335,2.3809,1.0004
2025-03-23,83840.59,1980.68,128.5,0.16737,0.7015,627.01,14.25,0.237,2.3712,1.0001
2025-03-24,86082.5,2005.99,132.85,0.17261,0.7106,623.8,14.46,0.23,2.4392,1.0
2025-03-25,87498.16,2081.2,141.01,0.18299,0.732,637.08,15.13,0.2282,2.4501,0.9999
2025-03-26,87392.88,2066.16,143.64,0.19063,0.7447,629.82,15.43,0.2273,2.4491,0.9999
2025-03-27,86909.17,2009.52,137.35,0.1949,0.7288,618.0,15.25,0.2313,2.3494,0.9998
2025-03-28,87232.01,2003.67,138.44,0.19047,0.7381,637.36,15.53,0.2351,2.3411,1.0003
2025-03-29,84424.38,1896.9,129.5,0.18024,0.7062,619.81,14.25,0.2325,2.2072,1.0005
2025-03-30,82648.53,1828.09,124.58,0.16958,0.6733,603.0,13.56,0.2318,2.1352,1.0004
2025-03-31,82390.0,1807.74,124.83,0.16653,0.6613,602.2,13.42,0.2318,2.1371,1.0
2025-04-01,82550.0,1822.43,124.53,0.16666,0.6618,604.81,13.5,0.2387,2.0899,1.0002
2025-04-02,85158.35,1904.98,126.68,0.17399,0.6771,611.12,14.04,0.2378,2.1387,1.0
2025-04-03,82516.28,1795.21,117.42,0.16383,0.64,590.67,12.9,0.234,2.0237,1.0002
2025-04-04,83213.09,1817.23,117.17,0.16232,0.6509,592.68,12.9,0.2382,2.0648,1.0004
2025-04-05,83889.87,1816.88,122.8,0.17128,0.6603,597.71,12.94,0.239,2.1303,1.0004
2025-04-06,83537.99,1806.02,120.33,0.16898,0.6547,593.13,12.84,0.2375,2.1443,1.0003
2025-04-07,78430.0,1580.77,105.9,0.14927,0.5737,555.55,11.29,0.2301,1.9218,1.0007
2025-04-08,79163.24,1553.04,106.98,0.14958,0.5863,554.6,11.46,0.2287,1.8986,1.0005
2025-04-09,76322.42,1473.41,105.4,0.14225,0.5583,553.72,10.93,0.2306,1.7965,1.0008
2025-04-10,82615.22,1669.51,119.05,0.1603,0.6315,582.32,12.65,0.2385,2.0529,1.0003
2025-04-11,79607.3,1522.24,112.8,0.15356,0.6094,578.03,12.07,0.2364,1.9657,1.0006
2025-04-12,83423.83,1566.85,121.41,0.16003,0.6239,585.93,12.64,0.2429,2.0225,1.0005
2025-04-13,85276.91,1644.19,132.24,0.16764,0.6596,597.3,13.15,0.246,2.1597,1.0001
2025-04-14,83760.0,1597.76,128.38,0.1626,0.6383,584.29,12.63,0.2547,2.1196,1.0003
2025-04-15,84591.58,1623.78,129.41,0.15854,0.6353,584.53,12.64,0.2521,2.1276,1.0001
2025-04-16,83643.99,1588.77,126.1,0.15356,0.609,579.52,12.24,0.2505,2.0843,1.0
2025-04-17,84030.38,1577.15,131.33,0.15472,0.6106,582.8,12.35,0.2476,2.0834,1.0
2025-04-18,84947.92,1583.63,134.84,0.15589,0.6169,590.5,12.54,0.2478,2.0673,1.0
2025-04-19,84474.7,1588.6,134.05,0.15758,0.6276,591.7,12.57,0.2399,2.0619,1.0
2025-04-20,85077.0,1613.26,139.86,0.15735,0.6282,591.74,12.93,0.244,2.0877,1.0002
2025-04-21,85179.24,1587.36,137.86,0.15527,0.6203,592.77,13.29,0.2437,2.0786,1.0
2025-04-22,87516.22,1579.57,136.57,0.15939,0.6241,597.32,13.1,0.2464,2.0855,0.9999
2025-04-23,93442.99,1756.25,148.78,0.17864,0.6794,618.5,14.13,0.2483,2.2138,0.9996
2025-04-24,93691.07,1795.08,151.1,0.17864,0.6978,605.72,15.02,0.2463,2.2183,0.9996
2025-04-25,93980.47,1769.64,152.55,0.18254,0.722,601.56,15.06,0.2454,2.2049,0.9995
2025-04-26,94638.68,1784.6,150.82,0.18159,0.7135,599.9,14.92,0.2418,2.1812,0.9993
2025-04-27,94628.0,1820.87,149.22,0.18193,0.707,607.23,14.87,0.252,2.1912,0.9997
2025-04-28,93749.29,1791.29,147.97,0.17932,0.7033,603.46,14.56,0.2454,2.2521,0.9996
